location,date,new_deaths
Denmark,2022-12-28,11.0
Denmark,2022-12-29,0.0
Denmark,2022-12-30,0.0
Denmark,2022-12-31,0.0
Denmark,2023-01-01,0.0
Denmark,2023-01-02,0.0
Denmark,2023-01-03,90.0
Denmark,2023-01-04,16.0
Denmark,2023-01-05,12.0
Denmark,2023-01-06,13.0
Denmark,2023-01-07,0.0
Denmark,2023-01-08,0.0
Denmark,2023-01-09,42.0
Denmark,2023-01-10,10.0
Denmark,2023-01-11,19.0
Denmark,2023-01-12,11.0
Denmark,2023-01-13,11.0
Denmark,2023-01-14,0.0
Denmark,2023-01-15,0.0
Denmark,2023-01-16,0.0
Denmark,2023-01-17,50.0
Denmark,2023-01-18,7.0
Denmark,2023-01-19,14.0
Denmark,2023-01-20,19.0
Denmark,2023-01-21,0.0
Denmark,2023-01-22,0.0
Denmark,2023-01-23,20.0
Denmark,2023-01-24,11.0
Denmark,2023-01-25,5.0
Denmark,2023-01-26,6.0
Denmark,2023-01-27,6.0
Denmark,2023-01-28,0.0
Denmark,2023-01-29,0.0
Denmark,2023-01-30,18.0
Denmark,2023-01-31,7.0
Denmark,2023-02-01,5.0
Denmark,2023-02-02,0.0
Denmark,2023-02-03,15.0
Denmark,2023-02-04,0.0
Denmark,2023-02-05,0.0
Denmark,2023-02-06,15.0
Denmark,2023-02-07,6.0
Denmark,2023-02-08,2.0
Denmark,2023-02-09,1.0
Denmark,2023-02-10,2.0
Denmark,2023-02-11,0.0
Denmark,2023-02-12,0.0
Denmark,2023-02-13,15.0
Denmark,2023-02-14,3.0
Denmark,2023-02-15,5.0
Denmark,2023-02-16,7.0
Estonia,2021-07-10,0.0
Estonia,2021-07-11,0.0
Estonia,2021-07-12,0.0
Estonia,2021-07-13,0.0
Estonia,2021-07-14,0.0
Estonia,2021-07-15,1.0
Estonia,2021-07-16,0.0
Estonia,2021-07-17,0.0
Estonia,2021-07-18,0.0
Estonia,2021-07-19,0.0
Estonia,2021-07-20,0.0
Estonia,2021-07-21,0.0
Estonia,2021-07-22,0.0
Estonia,2021-07-23,0.0
Estonia,2021-07-24,0.0
Estonia,2021-07-25,0.0
Estonia,2021-07-26,0.0
Estonia,2021-07-27,0.0
Estonia,2021-07-28,0.0
Estonia,2021-07-29,1.0
Estonia,2021-07-30,0.0
Estonia,2021-07-31,0.0
Estonia,2021-08-01,0.0
Estonia,2021-08-02,0.0
Estonia,2021-08-03,1.0
Estonia,2021-08-04,0.0
Estonia,2021-08-05,3.0
Estonia,2021-08-06,1.0
Estonia,2021-08-07,0.0
Estonia,2021-08-08,0.0
Estonia,2021-08-09,0.0
Estonia,2021-08-10,0.0
Estonia,2021-08-11,2.0
Estonia,2021-08-12,0.0
Estonia,2021-08-13,0.0
Estonia,2021-08-14,0.0
Estonia,2021-08-15,0.0
Estonia,2021-08-16,0.0
Estonia,2021-08-17,0.0
Estonia,2021-08-18,2.0
Estonia,2021-08-19,0.0
Estonia,2021-08-20,0.0
Estonia,2021-08-21,0.0
Estonia,2021-08-22,0.0
Estonia,2021-08-23,4.0
Estonia,2021-08-24,0.0
Estonia,2021-08-25,0.0
Estonia,2021-08-26,1.0
Estonia,2021-08-27,1.0
Estonia,2021-08-28,0.0
Estonia,2021-08-29,2.0
Estonia,2021-08-30,2.0
Estonia,2021-08-31,1.0
Estonia,2021-09-01,1.0
Estonia,2021-09-02,2.0
Estonia,2021-09-03,1.0
Estonia,2021-09-04,1.0
Estonia,2021-09-05,4.0
Estonia,2021-09-06,1.0
Estonia,2021-09-07,3.0
Estonia,2021-09-08,0.0
Estonia,2021-09-09,2.0
Estonia,2021-09-10,2.0
Estonia,2021-09-11,1.0
Estonia,2021-09-12,2.0
Estonia,2021-09-13,1.0
Estonia,2021-09-14,0.0
Estonia,2021-09-15,2.0
Estonia,2021-09-16,5.0
Estonia,2021-09-17,2.0
Estonia,2021-09-18,3.0
Estonia,2021-09-19,1.0
Estonia,2021-09-20,2.0
Estonia,2021-09-21,5.0
Estonia,2021-09-22,2.0
Estonia,2021-09-23,4.0
Estonia,2021-09-24,4.0
Estonia,2021-09-25,0.0
Estonia,2021-09-26,1.0
Estonia,2021-09-27,2.0
Estonia,2021-09-28,5.0
Estonia,2021-09-29,1.0
Estonia,2021-09-30,5.0
Estonia,2021-10-01,0.0
Estonia,2021-10-02,3.0
Estonia,2021-10-03,3.0
Estonia,2021-10-04,7.0
Estonia,2021-10-05,9.0
Estonia,2021-10-06,4.0
Estonia,2021-10-07,4.0
Estonia,2021-10-08,4.0
Estonia,2021-10-09,3.0
Estonia,2021-10-10,0.0
Estonia,2021-10-11,6.0
Estonia,2021-10-12,2.0
Estonia,2021-10-13,2.0
Estonia,2021-10-14,5.0
Estonia,2021-10-15,6.0
Estonia,2021-10-16,7.0
Estonia,2021-10-17,4.0
Estonia,2021-10-18,3.0
Estonia,2021-10-19,6.0
Estonia,2021-10-20,3.0
Estonia,2021-10-21,6.0
Estonia,2021-10-22,5.0
Estonia,2021-10-23,5.0
Estonia,2021-10-24,7.0
Estonia,2021-10-25,8.0
Estonia,2021-10-26,8.0
Estonia,2021-10-27,6.0
Estonia,2021-10-28,8.0
Estonia,2021-10-29,11.0
Estonia,2021-10-30,14.0
Estonia,2021-10-31,15.0
Estonia,2021-11-01,9.0
Estonia,2021-11-02,10.0
Estonia,2021-11-03,13.0
Estonia,2021-11-04,11.0
Estonia,2021-11-05,7.0
Estonia,2021-11-06,17.0
Estonia,2021-11-07,12.0
Estonia,2021-11-08,7.0
Estonia,2021-11-09,6.0
Estonia,2021-11-10,14.0
Estonia,2021-11-11,13.0
Estonia,2021-11-12,12.0
Estonia,2021-11-13,6.0
Estonia,2021-11-14,5.0
Estonia,2021-11-15,17.0
Estonia,2021-11-16,11.0
Estonia,2021-11-17,6.0
Estonia,2021-11-18,7.0
Estonia,2021-11-19,9.0
Estonia,2021-11-20,5.0
Estonia,2021-11-21,7.0
Estonia,2021-11-22,11.0
Estonia,2021-11-23,8.0
Estonia,2021-11-24,9.0
Estonia,2021-11-25,10.0
Estonia,2021-11-26,8.0
Estonia,2021-11-27,8.0
Estonia,2021-11-28,2.0
Estonia,2021-11-29,7.0
Estonia,2021-11-30,2.0
Estonia,2021-12-01,3.0
Estonia,2021-12-02,5.0
Estonia,2021-12-03,2.0
Estonia,2021-12-04,5.0
Estonia,2021-12-05,8.0
Estonia,2021-12-06,2.0
Estonia,2021-12-07,1.0
Estonia,2021-12-08,10.0
Estonia,2021-12-09,2.0
Estonia,2021-12-10,7.0
Estonia,2021-12-11,3.0
Estonia,2021-12-12,4.0
Estonia,2021-12-13,13.0
Estonia,2021-12-14,3.0
Estonia,2021-12-15,1.0
Estonia,2021-12-16,0.0
Estonia,2021-12-17,5.0
Estonia,2021-12-18,8.0
Estonia,2021-12-19,2.0
Estonia,2021-12-20,4.0
Estonia,2021-12-21,5.0
Estonia,2021-12-22,2.0
Estonia,2021-12-23,4.0
Estonia,2021-12-24,8.0
Estonia,2021-12-25,0.0
Estonia,2021-12-26,2.0
Estonia,2021-12-27,7.0
Estonia,2021-12-28,2.0
Estonia,2021-12-29,4.0
Estonia,2021-12-30,6.0
Estonia,2021-12-31,4.0
Estonia,2022-01-01,6.0
Estonia,2022-01-02,0.0
Estonia,2022-01-03,1.0
Estonia,2022-01-04,1.0
Estonia,2022-01-05,2.0
Estonia,2022-01-06,3.0
Estonia,2022-01-07,6.0
Estonia,2022-01-08,3.0
Estonia,2022-01-09,1.0
Estonia,2022-01-10,1.0
Estonia,2022-01-11,3.0
Estonia,2022-01-12,4.0
Estonia,2022-01-13,4.0
Estonia,2022-01-14,3.0
Estonia,2022-01-15,6.0
Estonia,2022-01-16,3.0
Estonia,2022-01-17,5.0
Estonia,2022-01-18,3.0
Estonia,2022-01-19,3.0
Estonia,2022-01-20,4.0
Estonia,2022-01-21,5.0
Estonia,2022-01-22,4.0
Estonia,2022-01-23,2.0
Estonia,2022-01-24,3.0
Estonia,2022-01-25,5.0
Estonia,2022-01-26,5.0
Estonia,2022-01-27,5.0
Estonia,2022-01-28,2.0
Estonia,2022-01-29,0.0
Estonia,2022-01-30,11.0
Estonia,2022-02-01,4.0
Estonia,2022-02-02,2.0
Estonia,2022-02-03,8.0
Estonia,2022-02-04,6.0
Estonia,2022-02-05,3.0
Estonia,2022-02-06,3.0
Estonia,2022-02-07,6.0
Estonia,2022-02-08,10.0
Estonia,2022-02-09,13.0
Estonia,2022-02-10,7.0
Estonia,2022-02-11,5.0
Estonia,2022-02-12,6.0
Estonia,2022-02-13,7.0
Estonia,2022-02-14,2.0
Estonia,2022-02-15,7.0
Estonia,2022-02-16,17.0
Estonia,2022-02-17,9.0
Estonia,2022-02-18,4.0
Estonia,2022-02-19,6.0
Estonia,2022-02-20,4.0
Estonia,2022-02-21,8.0
Estonia,2022-02-22,11.0
Estonia,2022-02-23,7.0
Estonia,2022-02-24,7.0
Estonia,2022-02-25,9.0
Estonia,2022-02-26,9.0
Estonia,2022-02-27,12.0
Estonia,2022-02-28,11.0
Estonia,2022-03-01,14.0
Estonia,2022-03-02,9.0
Estonia,2022-03-03,8.0
Estonia,2022-03-04,8.0
Estonia,2022-03-05,15.0
Estonia,2022-03-06,0.0
Estonia,2022-03-07,9.0
Estonia,2022-03-08,9.0
Estonia,2022-03-09,12.0
Estonia,2022-03-10,7.0
Estonia,2022-03-11,10.0
Estonia,2022-03-12,9.0
Estonia,2022-03-13,7.0
Estonia,2022-03-14,6.0
Estonia,2022-03-15,8.0
Estonia,2022-03-16,4.0
Estonia,2022-03-17,5.0
Estonia,2022-03-18,9.0
Estonia,2022-03-19,0.0
Estonia,2022-03-20,7.0
Estonia,2022-03-21,5.0
Estonia,2022-03-22,2.0
Estonia,2022-03-23,19.0
Estonia,2022-03-24,5.0
Estonia,2022-03-25,6.0
Estonia,2022-03-26,7.0
Estonia,2022-03-27,3.0
Estonia,2022-03-28,5.0
Estonia,2022-03-29,4.0
Estonia,2022-03-30,3.0
Estonia,2022-03-31,8.0
Estonia,2022-04-01,4.0
Estonia,2022-04-02,3.0
Estonia,2022-04-03,2.0
Estonia,2022-04-04,1.0
Estonia,2022-04-05,6.0
Estonia,2022-04-06,4.0
Estonia,2022-04-07,2.0
Estonia,2022-04-08,5.0
Estonia,2022-04-09,4.0
Estonia,2022-04-10,4.0
Estonia,2022-04-11,1.0
Estonia,2022-04-12,3.0
Estonia,2022-04-13,3.0
Estonia,2022-04-14,4.0
Estonia,2022-04-15,3.0
Estonia,2022-04-16,3.0
Estonia,2022-04-17,5.0
Estonia,2022-04-18,6.0
Estonia,2022-04-19,3.0
Estonia,2022-04-20,1.0
Estonia,2022-04-21,2.0
Estonia,2022-04-22,3.0
Estonia,2022-04-23,0.0
Estonia,2022-04-24,0.0
Estonia,2022-04-25,2.0
Estonia,2022-04-26,0.0
Estonia,2022-04-27,0.0
Estonia,2022-04-28,4.0
Estonia,2022-04-29,1.0
Estonia,2022-04-30,1.0
Estonia,2022-05-01,0.0
Estonia,2022-05-02,0.0
Estonia,2022-05-03,9.0
Estonia,2022-05-04,0.0
Estonia,2022-05-05,0.0
Estonia,2022-05-06,0.0
Estonia,2022-05-07,0.0
Estonia,2022-05-08,0.0
Estonia,2022-05-09,0.0
Estonia,2022-05-10,8.0
Estonia,2022-05-11,0.0
Estonia,2022-05-12,0.0
Estonia,2022-05-13,0.0
Estonia,2022-05-14,0.0
Estonia,2022-05-15,0.0
Estonia,2022-05-16,0.0
Estonia,2022-05-17,5.0
Estonia,2022-05-18,0.0
Estonia,2022-05-19,0.0
Estonia,2022-05-20,0.0
Estonia,2022-05-21,0.0
Estonia,2022-05-22,0.0
Estonia,2022-05-23,0.0
Estonia,2022-05-24,0.0
Estonia,2022-05-25,0.0
Estonia,2022-05-26,0.0
Estonia,2022-05-27,0.0
Estonia,2022-05-28,0.0
Estonia,2022-05-29,0.0
Estonia,2022-05-30,0.0
Estonia,2022-05-31,13.0
Estonia,2022-06-01,0.0
Estonia,2022-06-02,0.0
Estonia,2022-06-03,0.0
Estonia,2022-06-04,0.0
Estonia,2022-06-05,0.0
Estonia,2022-06-06,0.0
Estonia,2022-06-07,0.0
Estonia,2022-06-08,0.0
Estonia,2022-06-09,0.0
Estonia,2022-06-10,0.0
Estonia,2022-06-11,0.0
Estonia,2022-06-12,0.0
Estonia,2022-06-13,0.0
Estonia,2022-06-14,12.0
Estonia,2022-06-15,0.0
Estonia,2022-06-16,0.0
Estonia,2022-06-17,0.0
Estonia,2022-06-18,0.0
Estonia,2022-06-19,0.0
Estonia,2022-06-20,0.0
Estonia,2022-06-21,2.0
Estonia,2022-06-22,0.0
Estonia,2022-06-23,0.0
Estonia,2022-06-24,0.0
Estonia,2022-06-25,0.0
Estonia,2022-06-26,0.0
Estonia,2022-06-27,0.0
Estonia,2022-06-28,3.0
Estonia,2022-06-29,0.0
Estonia,2022-06-30,0.0
Estonia,2022-07-01,0.0
Estonia,2022-07-02,0.0
Estonia,2022-07-03,0.0
Estonia,2022-07-04,0.0
Estonia,2022-07-05,0.0
Estonia,2022-07-06,8.0
Estonia,2022-07-07,0.0
Estonia,2022-07-08,0.0
Estonia,2022-07-09,0.0
Estonia,2022-07-10,0.0
Estonia,2022-07-11,0.0
Estonia,2022-07-12,9.0
Estonia,2022-07-13,0.0
Estonia,2022-07-14,0.0
Estonia,2022-07-15,0.0
Estonia,2022-07-16,0.0
Estonia,2022-07-17,0.0
Estonia,2022-07-18,0.0
Estonia,2022-07-19,4.0
Estonia,2022-07-20,0.0
Estonia,2022-07-21,0.0
Estonia,2022-07-22,0.0
Estonia,2022-07-23,0.0
Estonia,2022-07-24,0.0
Estonia,2022-07-25,0.0
Estonia,2022-07-26,8.0
Estonia,2022-07-27,0.0
Estonia,2022-07-28,0.0
Estonia,2022-07-29,0.0
Estonia,2022-07-30,0.0
Estonia,2022-07-31,0.0
Estonia,2022-08-01,0.0
Estonia,2022-08-02,8.0
Estonia,2022-08-03,0.0
Estonia,2022-08-04,0.0
Estonia,2022-08-05,0.0
Estonia,2022-08-06,0.0
Estonia,2022-08-07,0.0
Estonia,2022-08-08,0.0
Estonia,2022-08-09,6.0
Estonia,2022-08-10,0.0
Estonia,2022-08-11,0.0
Estonia,2022-08-12,0.0
Estonia,2022-08-13,0.0
Estonia,2022-08-14,0.0
Estonia,2022-08-15,0.0
Estonia,2022-08-16,8.0
Estonia,2022-08-17,0.0
Estonia,2022-08-18,0.0
Estonia,2022-08-19,0.0
Estonia,2022-08-20,0.0
Estonia,2022-08-21,0.0
Estonia,2022-08-22,0.0
Estonia,2022-08-23,5.0
Estonia,2022-08-24,0.0
Estonia,2022-08-25,0.0
Estonia,2022-08-26,0.0
Estonia,2022-08-27,0.0
Estonia,2022-08-28,0.0
Estonia,2022-08-29,0.0
Estonia,2022-08-30,4.0
Estonia,2022-08-31,0.0
Estonia,2022-09-01,0.0
Estonia,2022-09-02,0.0
Estonia,2022-09-03,0.0
Estonia,2022-09-04,0.0
Estonia,2022-09-05,0.0
Estonia,2022-09-06,6.0
Estonia,2022-09-07,0.0
Estonia,2022-09-08,0.0
Estonia,2022-09-09,0.0
Estonia,2022-09-10,0.0
Estonia,2022-09-11,0.0
Estonia,2022-09-12,0.0
Estonia,2022-09-13,4.0
Estonia,2022-09-14,0.0
Estonia,2022-09-15,0.0
Estonia,2022-09-16,0.0
Estonia,2022-09-17,0.0
Estonia,2022-09-18,0.0
Estonia,2022-09-19,0.0
Estonia,2022-09-20,6.0
Estonia,2022-09-21,0.0
Estonia,2022-09-22,0.0
Estonia,2022-09-23,0.0
Estonia,2022-09-24,0.0
Estonia,2022-09-25,0.0
Estonia,2022-09-26,0.0
Estonia,2022-09-27,14.0
Estonia,2022-09-28,0.0
Estonia,2022-09-29,0.0
Estonia,2022-09-30,0.0
Estonia,2022-10-01,0.0
Estonia,2022-10-02,0.0
Estonia,2022-10-03,0.0
Estonia,2022-10-04,11.0
Estonia,2022-10-05,0.0
Estonia,2022-10-06,0.0
Estonia,2022-10-07,0.0
Estonia,2022-10-08,0.0
Estonia,2022-10-09,0.0
Estonia,2022-10-10,0.0
Estonia,2022-10-11,21.0
Estonia,2022-10-12,0.0
Estonia,2022-10-13,0.0
Estonia,2022-10-14,0.0
Estonia,2022-10-15,0.0
Estonia,2022-10-16,0.0
Estonia,2022-10-17,0.0
Estonia,2022-10-18,16.0
Estonia,2022-10-19,0.0
Estonia,2022-10-20,0.0
Estonia,2022-10-21,0.0
Estonia,2022-10-22,0.0
Estonia,2022-10-23,0.0
Estonia,2022-10-24,0.0
Estonia,2022-10-25,10.0
Estonia,2022-10-26,0.0
Estonia,2022-10-27,0.0
Estonia,2022-10-28,0.0
Estonia,2022-10-29,0.0
Estonia,2022-10-30,0.0
Estonia,2022-10-31,0.0
Estonia,2022-11-01,9.0
Estonia,2022-11-02,0.0
Estonia,2022-11-03,0.0
Estonia,2022-11-04,0.0
Estonia,2022-11-05,0.0
Estonia,2022-11-06,0.0
Estonia,2022-11-07,0.0
Estonia,2022-11-08,0.0
Estonia,2022-11-09,9.0
Estonia,2022-11-10,0.0
Estonia,2022-11-11,0.0
Estonia,2022-11-12,0.0
Estonia,2022-11-13,0.0
Estonia,2022-11-14,0.0
Estonia,2022-11-15,0.0
Estonia,2022-11-16,0.0
Estonia,2022-11-17,0.0
Estonia,2022-11-18,0.0
Estonia,2022-11-19,0.0
Estonia,2022-11-20,0.0
Estonia,2022-11-21,0.0
Estonia,2022-11-22,0.0
Estonia,2022-11-23,0.0
Estonia,2022-11-24,0.0
Estonia,2022-11-25,24.0
Estonia,2022-11-26,0.0
Estonia,2022-11-27,0.0
Estonia,2022-11-28,0.0
Estonia,2022-11-29,9.0
Estonia,2022-11-30,0.0
Estonia,2022-12-01,0.0
Estonia,2022-12-02,0.0
Estonia,2022-12-03,0.0
Estonia,2022-12-04,0.0
Estonia,2022-12-05,0.0
Estonia,2022-12-06,9.0
Estonia,2022-12-07,0.0
Estonia,2022-12-08,0.0
Estonia,2022-12-09,0.0
Estonia,2022-12-10,0.0
Estonia,2022-12-11,0.0
Estonia,2022-12-12,0.0
Estonia,2022-12-13,0.0
Estonia,2022-12-14,0.0
Estonia,2022-12-15,15.0
Estonia,2022-12-16,0.0
Estonia,2022-12-17,0.0
Estonia,2022-12-18,0.0
Estonia,2022-12-19,0.0
Estonia,2022-12-20,23.0
Estonia,2022-12-21,0.0
Estonia,2022-12-22,0.0
Estonia,2022-12-23,0.0
Estonia,2022-12-24,0.0
Estonia,2022-12-25,0.0
Estonia,2022-12-26,0.0
Estonia,2022-12-27,0.0
Estonia,2022-12-28,17.0
Estonia,2022-12-29,0.0
Estonia,2022-12-30,0.0
Estonia,2022-12-31,0.0
Estonia,2023-01-01,0.0
Estonia,2023-01-02,0.0
Estonia,2023-01-03,18.0
Estonia,2023-01-04,0.0
Estonia,2023-01-05,0.0
Estonia,2023-01-06,0.0
Estonia,2023-01-07,0.0
Estonia,2023-01-08,0.0
Estonia,2023-01-09,0.0
Estonia,2023-01-10,13.0
Estonia,2023-01-11,0.0
Estonia,2023-01-12,0.0
Estonia,2023-01-13,0.0
Estonia,2023-01-14,0.0
Estonia,2023-01-15,0.0
Estonia,2023-01-16,0.0
Estonia,2023-01-17,0.0
Estonia,2023-01-18,11.0
Estonia,2023-01-19,0.0
Estonia,2023-01-20,0.0
Estonia,2023-01-21,0.0
Estonia,2023-01-22,0.0
Estonia,2023-01-23,0.0
Estonia,2023-01-24,8.0
Estonia,2023-01-25,0.0
Estonia,2023-01-26,0.0
Estonia,2023-01-27,0.0
Estonia,2023-01-28,0.0
Estonia,2023-01-29,0.0
Estonia,2023-01-30,0.0
Estonia,2023-01-31,8.0
Estonia,2023-02-01,0.0
Estonia,2023-02-02,0.0
Estonia,2023-02-03,0.0
Estonia,2023-02-04,0.0
Estonia,2023-02-05,0.0
Estonia,2023-02-06,0.0
Estonia,2023-02-07,7.0
Estonia,2023-02-08,0.0
Estonia,2023-02-09,0.0
Estonia,2023-02-10,0.0
Estonia,2023-02-11,0.0
Estonia,2023-02-12,0.0
Estonia,2023-02-13,0.0
Estonia,2023-02-14,7.0
Estonia,2023-02-15,0.0
Estonia,2023-02-16,0.0
Finland,2021-07-10,0.0
Finland,2021-07-11,0.0
Finland,2021-07-12,2.0
Finland,2021-07-13,2.0
Finland,2021-07-14,1.0
Finland,2021-07-15,0.0
Finland,2021-07-16,0.0
Finland,2021-07-17,0.0
Finland,2021-07-18,0.0
Finland,2021-07-19,0.0
Finland,2021-07-20,0.0
Finland,2021-07-21,0.0
Finland,2021-07-22,2.0
Finland,2021-07-23,0.0
Finland,2021-07-24,2.0
Finland,2021-07-25,1.0
Finland,2021-07-26,1.0
Finland,2021-07-27,2.0
Finland,2021-07-28,1.0
Finland,2021-07-29,1.0
Finland,2021-07-30,4.0
Finland,2021-07-31,0.0
Finland,2021-08-01,1.0
Finland,2021-08-02,0.0
Finland,2021-08-03,3.0
Finland,2021-08-04,3.0
Finland,2021-08-05,4.0
Finland,2021-08-06,1.0
Finland,2021-08-07,2.0
Finland,2021-08-08,4.0
Finland,2021-08-09,0.0
Finland,2021-08-10,1.0
Finland,2021-08-11,1.0
Finland,2021-08-12,1.0
Finland,2021-08-13,1.0
Finland,2021-08-14,2.0
Finland,2021-08-15,0.0
Finland,2021-08-16,2.0
Finland,2021-08-17,0.0
Finland,2021-08-18,1.0
Finland,2021-08-19,3.0
Finland,2021-08-20,2.0
Finland,2021-08-21,1.0
Finland,2021-08-22,0.0
Finland,2021-08-23,2.0
Finland,2021-08-24,1.0
Finland,2021-08-25,3.0
Finland,2021-08-26,2.0
Finland,2021-08-27,2.0
Finland,2021-08-28,2.0
Finland,2021-08-29,0.0
Finland,2021-08-30,1.0
Finland,2021-08-31,6.0
Finland,2021-09-01,2.0
Finland,2021-09-02,1.0
Finland,2021-09-03,2.0
Finland,2021-09-04,1.0
Finland,2021-09-05,0.0
Finland,2021-09-06,0.0
Finland,2021-09-07,6.0
Finland,2021-09-08,3.0
Finland,2021-09-09,1.0
Finland,2021-09-10,2.0
Finland,2021-09-11,0.0
Finland,2021-09-12,1.0
Finland,2021-09-13,5.0
Finland,2021-09-14,1.0
Finland,2021-09-15,2.0
Finland,2021-09-16,1.0
Finland,2021-09-17,1.0
Finland,2021-09-18,1.0
Finland,2021-09-19,0.0
Finland,2021-09-20,5.0
Finland,2021-09-21,1.0
Finland,2021-09-22,1.0
Finland,2021-09-23,2.0
Finland,2021-09-24,4.0
Finland,2021-09-25,3.0
Finland,2021-09-26,1.0
Finland,2021-09-27,3.0
Finland,2021-09-28,3.0
Finland,2021-09-29,4.0
Finland,2021-09-30,4.0
Finland,2021-10-01,3.0
Finland,2021-10-02,5.0
Finland,2021-10-03,3.0
Finland,2021-10-04,5.0
Finland,2021-10-05,4.0
Finland,2021-10-06,7.0
Finland,2021-10-07,2.0
Finland,2021-10-08,3.0
Finland,2021-10-09,8.0
Finland,2021-10-10,5.0
Finland,2021-10-11,3.0
Finland,2021-10-12,5.0
Finland,2021-10-13,3.0
Finland,2021-10-14,3.0
Finland,2021-10-15,4.0
Finland,2021-10-16,2.0
Finland,2021-10-17,1.0
Finland,2021-10-18,4.0
Finland,2021-10-19,6.0
Finland,2021-10-20,1.0
Finland,2021-10-21,2.0
Finland,2021-10-22,2.0
Finland,2021-10-23,8.0
Finland,2021-10-24,4.0
Finland,2021-10-25,2.0
Finland,2021-10-26,13.0
Finland,2021-10-27,4.0
Finland,2021-10-28,5.0
Finland,2021-10-29,5.0
Finland,2021-10-30,2.0
Finland,2021-10-31,3.0
Finland,2021-11-01,5.0
Finland,2021-11-02,12.0
Finland,2021-11-03,3.0
Finland,2021-11-04,7.0
Finland,2021-11-05,9.0
Finland,2021-11-06,11.0
Finland,2021-11-07,9.0
Finland,2021-11-08,4.0
Finland,2021-11-09,12.0
Finland,2021-11-10,9.0
Finland,2021-11-11,4.0
Finland,2021-11-12,6.0
Finland,2021-11-13,5.0
Finland,2021-11-14,3.0
Finland,2021-11-15,6.0
Finland,2021-11-16,17.0
Finland,2021-11-17,9.0
Finland,2021-11-18,5.0
Finland,2021-11-19,4.0
Finland,2021-11-20,6.0
Finland,2021-11-21,8.0
Finland,2021-11-22,5.0
Finland,2021-11-23,10.0
Finland,2021-11-24,10.0
Finland,2021-11-25,9.0
Finland,2021-11-26,11.0
Finland,2021-11-27,8.0
Finland,2021-11-28,8.0
Finland,2021-11-29,3.0
Finland,2021-11-30,15.0
Finland,2021-12-01,7.0
Finland,2021-12-02,12.0
Finland,2021-12-03,5.0
Finland,2021-12-04,6.0
Finland,2021-12-05,7.0
Finland,2021-12-06,5.0
Finland,2021-12-07,3.0
Finland,2021-12-08,7.0
Finland,2021-12-09,9.0
Finland,2021-12-10,7.0
Finland,2021-12-11,6.0
Finland,2021-12-12,7.0
Finland,2021-12-13,5.0
Finland,2021-12-14,7.0
Finland,2021-12-15,6.0
Finland,2021-12-16,8.0
Finland,2021-12-17,8.0
Finland,2021-12-18,8.0
Finland,2021-12-19,2.0
Finland,2021-12-20,5.0
Finland,2021-12-21,8.0
Finland,2021-12-22,6.0
Finland,2021-12-23,8.0
Finland,2021-12-24,7.0
Finland,2021-12-25,6.0
Finland,2021-12-26,4.0
Finland,2021-12-27,9.0
Finland,2021-12-28,17.0
Finland,2021-12-29,12.0
Finland,2021-12-30,13.0
Finland,2021-12-31,16.0
Finland,2022-01-01,14.0
Finland,2022-01-02,11.0
Finland,2022-01-03,12.0
Finland,2022-01-04,13.0
Finland,2022-01-05,13.0
Finland,2022-01-06,13.0
Finland,2022-01-07,11.0
Finland,2022-01-08,11.0
Finland,2022-01-09,10.0
Finland,2022-01-10,8.0
Finland,2022-01-11,9.0
Finland,2022-01-12,6.0
Finland,2022-01-13,6.0
Finland,2022-01-14,7.0
Finland,2022-01-15,6.0
Finland,2022-01-16,7.0
Finland,2022-01-17,4.0
Finland,2022-01-18,12.0
Finland,2022-01-19,4.0
Finland,2022-01-20,0.0
Finland,2022-01-21,2.0
Finland,2022-01-22,1.0
Finland,2022-01-23,0.0
Finland,2022-01-24,0.0
Finland,2022-01-25,0.0
Finland,2022-01-26,0.0
Finland,2022-01-27,25.0
Finland,2022-01-28,23.0
Finland,2022-01-29,0.0
Finland,2022-01-30,0.0
Finland,2022-01-31,48.0
Finland,2022-02-01,0.0
Finland,2022-02-02,22.0
Finland,2022-02-03,29.0
Finland,2022-02-04,17.0
Finland,2022-02-05,0.0
Finland,2022-02-06,0.0
Finland,2022-02-07,37.0
Finland,2022-02-08,2.0
Finland,2022-02-09,29.0
Finland,2022-02-10,15.0
Finland,2022-02-11,29.0
Finland,2022-02-12,0.0
Finland,2022-02-13,0.0
Finland,2022-02-14,44.0
Finland,2022-02-15,1.0
Finland,2022-02-16,27.0
Finland,2022-02-17,23.0
Finland,2022-02-18,12.0
Finland,2022-02-19,0.0
Finland,2022-02-20,0.0
Finland,2022-02-21,52.0
Finland,2022-02-22,0.0
Finland,2022-02-23,22.0
Finland,2022-02-24,13.0
Finland,2022-02-25,0.0
Finland,2022-02-26,0.0
Finland,2022-02-27,0.0
Finland,2022-02-28,2.0
Finland,2022-03-01,14.0
Finland,2022-03-02,1.0
Finland,2022-03-03,3.0
Finland,2022-03-04,3.0
Finland,2022-03-05,0.0
Finland,2022-03-06,0.0
Finland,2022-03-08,0.0
Finland,2022-03-09,2.0
Finland,2022-03-10,0.0
Finland,2022-03-11,80.0
Finland,2022-03-12,0.0
Finland,2022-03-13,0.0
Finland,2022-03-14,64.0
Finland,2022-03-15,2.0
Finland,2022-03-16,44.0
Finland,2022-03-17,20.0
Finland,2022-03-18,0.0
Finland,2022-03-19,0.0
Finland,2022-03-20,0.0
