location,date,new_deaths_per_million
Denmark,2020-06-30,0.0
Denmark,2020-07-01,0.17
Denmark,2020-07-02,0.0
Denmark,2020-07-03,0.0
Denmark,2020-07-04,0.0
Denmark,2020-07-05,0.0
Denmark,2020-07-06,0.17
Denmark,2020-07-07,0.34
Denmark,2020-07-08,0.0
Denmark,2020-07-09,0.0
Denmark,2020-07-10,0.0
Denmark,2020-07-11,0.0
Denmark,2020-07-12,0.0
Denmark,2020-07-13,0.17
Denmark,2020-07-14,0.0
Denmark,2020-07-15,0.0
Denmark,2020-07-16,0.0
Denmark,2020-07-17,0.17
Denmark,2020-07-18,0.0
Denmark,2020-07-19,0.0
Denmark,2020-07-20,0.0
Estonia,2020-03-25,0.754
Estonia,2020-03-26,0.0
Estonia,2020-03-27,0.0
Estonia,2020-03-28,0.0
Estonia,2020-03-29,1.508
Estonia,2020-03-30,0.0
Estonia,2020-03-31,0.754
Estonia,2020-04-01,0.754
Estonia,2020-04-02,4.525
Estonia,2020-04-03,0.754
Estonia,2020-04-04,0.754
Estonia,2020-04-05,1.508
Estonia,2020-04-06,3.016
Estonia,2020-04-07,1.508
Estonia,2020-04-08,2.262
Estonia,2020-04-09,0.0
Estonia,2020-04-10,0.0
Estonia,2020-04-11,0.0
Estonia,2020-04-12,0.754
Estonia,2020-04-13,2.262
Estonia,2020-04-14,2.262
Estonia,2020-04-15,3.016
Estonia,2020-04-16,0.754
Estonia,2020-04-17,1.508
Estonia,2020-04-18,0.0
Estonia,2020-04-19,1.508
Estonia,2020-04-20,0.0
Estonia,2020-04-21,2.262
Estonia,2020-04-22,0.754
Estonia,2020-04-23,0.754
Estonia,2020-04-24,0.754
Estonia,2020-04-25,0.0
Estonia,2020-04-26,2.262
Estonia,2020-04-27,0.754
Estonia,2020-04-28,0.0
Estonia,2020-04-29,0.0
Estonia,2020-04-30,1.508
Estonia,2020-05-01,0.0
Estonia,2020-05-02,0.754
Estonia,2020-05-03,1.508
Estonia,2020-05-04,0.0
Estonia,2020-05-05,0.0
Estonia,2020-05-06,0.0
Estonia,2020-05-07,0.754
Estonia,2020-05-08,0.0
Estonia,2020-05-09,3.016
Estonia,2020-05-10,0.0
Estonia,2020-05-11,0.754
Estonia,2020-05-12,0.0
Estonia,2020-05-13,0.0
Estonia,2020-05-14,0.754
Estonia,2020-05-15,0.754
Estonia,2020-05-16,0.0
Estonia,2020-05-17,0.0
Estonia,2020-05-18,0.754
Estonia,2020-05-19,0.0
Estonia,2020-05-20,0.0
Estonia,2020-05-21,0.0
Estonia,2020-05-22,0.0
Estonia,2020-05-23,0.0
Estonia,2020-05-24,0.0
Estonia,2020-05-25,0.754
Estonia,2020-05-26,0.0
Estonia,2020-05-27,0.754
Estonia,2020-05-28,0.0
Estonia,2020-05-29,0.754
Estonia,2020-05-30,0.0
Estonia,2020-05-31,0.754
Estonia,2020-06-01,0.0
Estonia,2020-06-02,0.0
Estonia,2020-06-03,0.754
Estonia,2020-06-04,0.0
Estonia,2020-06-05,0.0
Estonia,2020-06-06,0.0
Estonia,2020-06-07,0.0
Estonia,2020-06-08,0.0
Estonia,2020-06-09,0.0
Estonia,2020-06-10,0.0
Estonia,2020-06-11,0.0
Estonia,2020-06-12,0.0
Estonia,2020-06-13,0.0
Estonia,2020-06-14,0.0
Estonia,2020-06-15,0.0
Estonia,2020-06-16,0.0
Estonia,2020-06-17,0.0
Estonia,2020-06-18,0.0
Estonia,2020-06-19,0.0
Estonia,2020-06-20,0.0
Estonia,2020-06-21,0.0
Estonia,2020-06-22,0.0
Estonia,2020-06-23,0.0
Estonia,2020-06-24,0.0
Estonia,2020-06-25,0.0
Estonia,2020-06-26,0.0
Estonia,2020-06-27,0.0
Estonia,2020-06-28,0.0
Estonia,2020-06-29,0.0
Estonia,2020-06-30,0.0
Estonia,2020-07-01,0.0
Estonia,2020-07-02,0.0
Estonia,2020-07-03,0.0
Estonia,2020-07-04,0.0
Estonia,2020-07-05,0.0
Estonia,2020-07-06,0.0
Estonia,2020-07-07,0.0
Estonia,2020-07-08,0.0
Estonia,2020-07-09,0.0
Estonia,2020-07-10,0.0
Estonia,2020-07-11,0.0
Estonia,2020-07-12,0.0
Estonia,2020-07-13,0.0
Estonia,2020-07-14,0.0
Estonia,2020-07-15,0.0
Estonia,2020-07-16,0.0
Estonia,2020-07-17,0.0
Estonia,2020-07-18,0.0
Estonia,2020-07-19,0.0
Estonia,2020-07-20,0.0
Finland,2020-03-07,0.18
Finland,2020-03-08,0.0
Finland,2020-03-09,0.0
Finland,2020-03-10,0.0
Finland,2020-03-11,0.0
Finland,2020-03-12,0.0
Finland,2020-03-13,0.0
Finland,2020-03-14,0.18
Finland,2020-03-15,0.18
Finland,2020-03-16,0.0
Finland,2020-03-17,0.18
Finland,2020-03-18,0.361
Finland,2020-03-19,0.0
Finland,2020-03-20,0.18
Finland,2020-03-21,0.18
Finland,2020-03-22,0.361
Finland,2020-03-23,0.18
Finland,2020-03-24,0.722
Finland,2020-03-25,0.18
Finland,2020-03-26,0.902
Finland,2020-03-27,0.722
Finland,2020-03-28,0.361
Finland,2020-03-29,0.722
Finland,2020-03-30,1.805
Finland,2020-03-31,1.805
Finland,2020-04-01,1.263
Finland,2020-04-02,0.722
Finland,2020-04-03,1.083
Finland,2020-04-04,0.902
Finland,2020-04-05,1.263
Finland,2020-04-06,0.722
Finland,2020-04-07,1.805
Finland,2020-04-08,3.068
Finland,2020-04-09,1.444
Finland,2020-04-10,1.985
Finland,2020-04-11,0.541
Finland,2020-04-12,0.541
Finland,2020-04-13,1.985
Finland,2020-04-14,2.166
Finland,2020-04-15,1.805
Finland,2020-04-16,2.527
Finland,2020-04-17,2.166
Finland,2020-04-18,1.805
Finland,2020-04-19,0.0
Finland,2020-04-20,1.083
Finland,2020-04-21,3.068
Finland,2020-04-22,0.722
Finland,2020-04-23,1.083
Finland,2020-04-24,0.0
Finland,2020-04-25,0.541
Finland,2020-04-26,1.083
Finland,2020-04-27,0.902
Finland,2020-04-28,0.18
Finland,2020-04-29,0.361
Finland,2020-04-30,0.18
Finland,2020-05-01,0.722
Finland,2020-05-02,0.361
Finland,2020-05-03,0.541
Finland,2020-05-04,0.541
Finland,2020-05-05,1.263
Finland,2020-05-06,0.722
Finland,2020-05-07,0.361
Finland,2020-05-08,1.263
Finland,2020-05-09,0.18
Finland,2020-05-10,0.361
Finland,2020-05-11,0.0
Finland,2020-05-12,0.18
Finland,2020-05-13,0.361
Finland,2020-05-14,0.361
Finland,2020-05-15,0.0
Finland,2020-05-16,0.18
Finland,2020-05-17,0.361
Finland,2020-05-18,0.0
Finland,2020-05-19,0.361
Finland,2020-05-20,0.0
Finland,2020-05-21,0.18
Finland,2020-05-22,0.0
Finland,2020-05-23,0.18
Finland,2020-05-24,0.0
Finland,2020-05-25,0.0
Finland,2020-05-26,0.18
Finland,2020-05-27,0.0
Finland,2020-05-28,0.0
Finland,2020-05-29,0.0
Finland,2020-05-30,0.18
Finland,2020-05-31,0.0
Finland,2020-06-01,0.0
Finland,2020-06-02,0.0
Finland,2020-06-03,0.0
Finland,2020-06-04,0.0
Finland,2020-06-05,0.0
Finland,2020-06-06,0.0
Finland,2020-06-07,0.0
Finland,2020-06-08,0.0
Finland,2020-06-09,0.0
Finland,2020-06-10,0.0
Finland,2020-06-11,0.0
Finland,2020-06-12,0.0
Finland,2020-06-13,0.0
Finland,2020-06-14,0.0
Finland,2020-06-15,0.0
Finland,2020-06-16,0.0
Finland,2020-06-17,0.0
Finland,2020-06-18,0.0
Finland,2020-06-19,0.0
Finland,2020-06-20,0.0
Finland,2020-06-21,0.18
Finland,2020-06-22,0.18
Finland,2020-06-23,0.0
Finland,2020-06-24,0.0
Finland,2020-06-25,0.18
Finland,2020-06-26,0.0
Finland,2020-06-27,0.0
Finland,2020-06-28,0.0
Finland,2020-06-29,0.0
Finland,2020-06-30,0.18
Finland,2020-07-01,0.0
Finland,2020-07-02,0.0
Finland,2020-07-03,0.0
Finland,2020-07-04,0.0
Finland,2020-07-05,0.0
Finland,2020-07-06,0.0
Finland,2020-07-07,0.0
Finland,2020-07-08,0.0
Finland,2020-07-09,0.0
Finland,2020-07-10,0.0
Finland,2020-07-11,0.0
Finland,2020-07-12,0.0
Finland,2020-07-13,0.0
Finland,2020-07-14,0.0
Finland,2020-07-15,0.0
Finland,2020-07-16,0.0
Finland,2020-07-17,0.0
Finland,2020-07-18,0.0
Finland,2020-07-19,0.0
Finland,2020-07-20,0.0
France,2020-02-15,0.015
France,2020-02-16,0.0
France,2020-02-17,0.0
France,2020-02-18,0.0
France,2020-02-19,0.0
France,2020-02-20,0.0
France,2020-02-21,0.0
France,2020-02-22,0.0
France,2020-02-23,0.0
France,2020-02-24,0.0
France,2020-02-25,0.0
France,2020-02-26,0.015
France,2020-02-27,0.0
France,2020-02-28,0.0
France,2020-02-29,0.0
France,2020-03-01,0.0
France,2020-03-02,0.015
France,2020-03-03,0.015
France,2020-03-04,0.0
France,2020-03-05,0.044
France,2020-03-06,0.029
France,2020-03-07,0.103
France,2020-03-08,0.044
France,2020-03-09,0.088
France,2020-03-10,0.118
France,2020-03-11,0.221
France,2020-03-12,0.0
France,2020-03-13,0.457
France,2020-03-14,0.177
France,2020-03-15,0.0
France,2020-03-16,0.855
France,2020-03-17,0.0
France,2020-03-18,0.0
France,2020-03-19,1.401
France,2020-03-20,3.053
France,2020-03-21,1.652
France,2020-03-22,1.666
France,2020-03-23,2.743
France,2020-03-24,3.539
France,2020-03-25,3.406
France,2020-03-26,5.368
France,2020-03-27,4.409
France,2020-03-28,4.689
France,2020-03-29,4.335
France,2020-03-30,6.149
France,2020-03-31,7.388
France,2020-04-01,18.477
France,2020-04-02,8.981
France,2020-04-03,16.546
France,2020-04-04,15.513
France,2020-04-05,7.653
France,2020-04-06,12.284
France,2020-04-07,20.881
France,2020-04-08,8.022
France,2020-04-09,19.76
France,2020-04-10,14.525
France,2020-04-11,9.379
France,2020-04-12,8.273
France,2020-04-13,8.45
France,2020-04-14,10.957
France,2020-04-15,21.205
France,2020-04-16,11.104
France,2020-04-17,11.222
France,2020-04-18,9.452
France,2020-04-19,5.736
France,2020-04-20,8.066
France,2020-04-21,7.786
France,2020-04-22,8.022
France,2020-04-23,7.609
France,2020-04-24,5.736
France,2020-04-25,5.441
France,2020-04-26,3.583
France,2020-04-27,6.444
France,2020-04-28,5.412
France,2020-04-29,6.282
France,2020-04-30,4.262
France,2020-05-01,3.2
France,2020-05-02,2.905
France,2020-05-03,1.991
France,2020-05-04,4.512
France,2020-05-05,4.911
France,2020-05-06,4.055
France,2020-05-07,2.64
France,2020-05-08,3.569
France,2020-05-09,1.18
France,2020-05-10,1.032
France,2020-05-11,3.878
France,2020-05-12,5.132
France,2020-05-13,1.253
France,2020-05-14,5.176
France,2020-05-15,1.504
France,2020-05-16,1.445
France,2020-05-17,7.123
France,2020-05-18,1.902
France,2020-05-20,1.637
France,2020-05-21,1.209
France,2020-05-22,2.182
France,2020-05-23,1.268
France,2020-05-25,1.312
France,2020-05-26,2.02
France,2020-05-27,0.015
France,2020-05-28,0.988
France,2020-05-29,0.752
France,2020-05-30,0.841
France,2020-05-31,0.457
France,2020-06-01,0.472
France,2020-06-02,1.563
France,2020-06-03,1.194
France,2020-06-04,0.664
France,2020-06-05,0.664
France,2020-06-06,0.457
France,2020-06-07,0.192
France,2020-06-08,0.811
France,2020-06-09,1.298
France,2020-06-10,0.31
France,2020-06-11,0.398
France,2020-06-12,0.413
France,2020-06-13,0.354
France,2020-06-14,0.147
France,2020-06-15,0.413
France,2020-06-16,1.681
France,2020-06-17,0.369
France,2020-06-18,0.413
France,2020-06-19,0.206
France,2020-06-20,0.265
France,2020-06-21,0.088
France,2020-06-22,0.354
France,2020-06-23,0.796
France,2020-06-24,0.192
France,2020-06-25,0.28
France,2020-06-26,0.383
France,2020-06-27,0.015
France,2020-06-28,0.0
France,2020-06-29,0.516
France,2020-06-30,0.442
France,2020-07-01,0.28
France,2020-07-02,0.192
France,2020-07-03,0.265
France,2020-07-04,0.0
France,2020-07-06,0.442
France,2020-07-07,0.162
France,2020-07-08,0.457
France,2020-07-09,0.236
France,2020-07-10,0.383
France,2020-07-11,0.044
France,2020-07-12,0.0
France,2020-07-13,0.339
France,2020-07-14,0.029
France,2020-07-15,1.298
France,2020-07-16,0.251
France,2020-07-17,0.192
France,2020-07-18,0.044
France,2020-07-19,0.0
France,2020-07-20,0.354
Germany,2020-03-09,0.024
Germany,2020-03-10,0.0
Germany,2020-03-11,0.012
Germany,2020-03-12,0.024
Germany,2020-03-13,0.0
Germany,2020-03-14,0.036
Germany,2020-03-15,0.048
Germany,2020-03-16,0.012
Germany,2020-03-18,0.0
Germany,2020-03-19,0.096
Germany,2020-03-20,0.132
Germany,2020-03-21,0.192
Germany,2020-03-22,0.096
Germany,2020-03-23,0.372
Germany,2020-03-24,0.336
Germany,2020-03-25,0.42
Germany,2020-03-26,0.588
Germany,2020-03-27,0.66
Germany,2020-03-28,0.864
Germany,2020-03-29,0.768
Germany,2020-03-30,0.792
Germany,2020-03-31,1.535
Germany,2020-04-01,1.787
Germany,2020-04-02,1.679
Germany,2020-04-03,1.739
Germany,2020-04-04,1.691
Germany,2020-04-05,2.207
Germany,2020-04-06,1.104
Germany,2020-04-07,2.075
Germany,2020-04-08,3.047
Germany,2020-04-09,2.951
Germany,2020-04-10,3.191
Germany,2020-04-11,2.051
Germany,2020-04-12,1.547
Germany,2020-04-13,1.511
Germany,2020-04-14,2.039
Germany,2020-04-15,3.419
Germany,2020-04-16,3.778
Germany,2020-04-17,3.586
Germany,2020-04-18,2.903
Germany,2020-04-19,2.207
Germany,2020-04-20,1.319
Germany,2020-04-21,2.327
Germany,2020-04-22,3.371
Germany,2020-04-23,2.579
Germany,2020-04-24,2.723
Germany,2020-04-25,2.147
Germany,2020-04-26,1.679
Germany,2020-04-27,1.319
Germany,2020-04-28,1.955
Germany,2020-04-29,2.423
Germany,2020-04-30,2.075
Germany,2020-05-01,2.315
Germany,2020-05-02,1.128
Germany,2020-05-03,0.888
Germany,2020-05-04,0.516
Germany,2020-05-05,1.667
Germany,2020-05-06,1.979
Germany,2020-05-07,1.475
Germany,2020-05-08,1.763
Germany,2020-05-09,1.235
Germany,2020-05-10,0.312
Germany,2020-05-11,0.264
Germany,2020-05-12,1.391
Germany,2020-05-13,1.211
Germany,2020-05-14,1.068
Germany,2020-05-15,1.211
Germany,2020-05-16,0.684
Germany,2020-05-17,0.396
Germany,2020-05-18,0.252
Germany,2020-05-19,0.864
Germany,2020-05-20,0.996
Germany,2020-05-21,0.684
Germany,2020-05-22,0.324
Germany,2020-05-23,0.504
Germany,2020-05-24,0.372
Germany,2020-05-25,0.12
Germany,2020-05-26,0.54
Germany,2020-05-27,0.564
Germany,2020-05-28,0.744
Germany,2020-05-29,0.468
Germany,2020-05-30,0.468
Germany,2020-05-31,0.132
Germany,2020-06-01,0.132
Germany,2020-06-02,0.132
Germany,2020-06-03,0.348
Germany,2020-06-04,0.36
Germany,2020-06-05,0.384
Germany,2020-06-06,0.396
Germany,2020-06-07,0.264
Germany,2020-06-08,0.072
Germany,2020-06-09,0.444
Germany,2020-06-10,0.216
Germany,2020-06-11,0.312
Germany,2020-06-12,0.096
Germany,2020-06-13,0.216
Germany,2020-06-14,0.072
Germany,2020-06-15,0.048
Germany,2020-06-16,0.108
Germany,2020-06-17,0.36
Germany,2020-06-18,0.312
Germany,2020-06-19,0.192
Germany,2020-06-20,0.132
Germany,2020-06-22,0.036
Germany,2020-06-23,0.12
Germany,2020-06-24,0.228
Germany,2020-06-25,0.156
Germany,2020-06-26,0.252
Germany,2020-06-27,0.072
Germany,2020-06-28,0.036
Germany,2020-06-29,0.048
Germany,2020-06-30,0.144
Germany,2020-07-01,0.144
Germany,2020-07-02,0.108
Germany,2020-07-03,0.108
Germany,2020-07-04,0.084
Germany,2020-07-05,0.024
Germany,2020-07-06,0.048
Germany,2020-07-07,0.096
Germany,2020-07-08,0.144
Germany,2020-07-09,0.144
Germany,2020-07-10,0.072
Germany,2020-07-11,0.072
Germany,2020-07-12,0.036
Germany,2020-07-13,0.012
Germany,2020-07-14,0.048
Germany,2020-07-15,0.036
Germany,2020-07-16,0.084
Germany,2020-07-17,0.048
Germany,2020-07-18,0.012
Germany,2020-07-19,0.012
Germany,2020-07-20,0.024
Greece,2020-03-11,0.096
Greece,2020-03-12,0.0
Greece,2020-03-13,0.0
Greece,2020-03-14,0.193
Greece,2020-03-15,0.096
Greece,2020-03-16,0.0
Greece,2020-03-17,0.096
Greece,2020-03-18,0.0
Greece,2020-03-19,0.096
Greece,2020-03-20,0.193
Greece,2020-03-21,0.481
Greece,2020-03-22,0.193
Greece,2020-03-23,0.193
Greece,2020-03-24,0.289
Greece,2020-03-25,0.193
Greece,2020-03-26,0.0
Greece,2020-03-27,0.0
Greece,2020-03-28,0.0
Greece,2020-03-29,1.541
Greece,2020-03-30,0.0
Greece,2020-03-31,0.0
Greece,2020-04-01,0.0
Greece,2020-04-02,0.0
Greece,2020-04-03,2.022
Greece,2020-04-04,0.867
Greece,2020-04-05,0.481
Greece,2020-04-06,0.578
Greece,2020-04-07,0.193
Greece,2020-04-08,0.193
Greece,2020-04-09,0.289
Greece,2020-04-10,0.385
Greece,2020-04-11,0.289
Greece,2020-04-12,0.0
Greece,2020-04-13,0.578
Greece,2020-04-14,0.193
Greece,2020-04-15,0.096
Greece,2020-04-16,0.289
Greece,2020-04-17,0.289
Greece,2020-04-18,0.193
Greece,2020-04-19,0.578
Greece,2020-04-20,0.0
Greece,2020-04-21,0.481
Greece,2020-04-22,0.0
Greece,2020-04-23,0.385
Greece,2020-04-24,0.481
Greece,2020-04-25,0.0
Greece,2020-04-26,0.385
Greece,2020-04-27,0.193
Greece,2020-04-28,0.193
Greece,2020-04-29,0.096
Greece,2020-04-30,0.096
Greece,2020-05-01,0.0
Greece,2020-05-02,0.289
Greece,2020-05-03,0.096
Greece,2020-05-04,0.193
Greece,2020-05-05,0.0
Greece,2020-05-06,0.096
Greece,2020-05-07,0.096
Greece,2020-05-08,0.193
Greece,2020-05-09,0.096
Greece,2020-05-10,0.0
Greece,2020-05-11,0.0
Greece,2020-05-12,0.096
Greece,2020-05-13,0.289
Greece,2020-05-14,0.096
Greece,2020-05-15,0.385
Greece,2020-05-16,0.193
Greece,2020-05-17,0.096
Greece,2020-05-18,0.193
Greece,2020-05-19,0.0
Greece,2020-05-20,0.096
Greece,2020-05-21,0.193
Greece,2020-05-22,0.096
Greece,2020-05-23,0.193
Greece,2020-05-24,0.0
Greece,2020-05-25,0.096
Greece,2020-05-26,0.096
Greece,2020-05-27,0.0
Greece,2020-05-28,0.193
Greece,2020-05-29,0.0
Greece,2020-05-30,0.0
Greece,2020-05-31,0.0
Greece,2020-06-01,0.385
Greece,2020-06-02,0.0
Greece,2020-06-03,0.096
Greece,2020-06-04,0.0
Greece,2020-06-05,0.193
Greece,2020-06-06,0.0
Greece,2020-06-07,0.0
Greece,2020-06-08,0.0
Greece,2020-06-09,0.096
Greece,2020-06-10,0.0
Greece,2020-06-11,0.0
Greece,2020-06-12,0.0
Greece,2020-06-13,0.0
Greece,2020-06-14,0.0
Greece,2020-06-15,0.096
Greece,2020-06-16,0.096
Greece,2020-06-17,0.193
Greece,2020-06-18,0.096
Greece,2020-06-19,0.096
Greece,2020-06-20,0.096
Greece,2020-06-21,0.0
Greece,2020-06-22,0.0
Greece,2020-06-23,0.0
Greece,2020-06-24,0.0
Greece,2020-06-25,0.096
Greece,2020-06-26,0.0
Greece,2020-06-27,0.0
Greece,2020-06-28,0.0
Greece,2020-06-29,0.0
Greece,2020-06-30,0.096
Greece,2020-07-01,0.0
Greece,2020-07-02,0.0
Greece,2020-07-03,0.0
Greece,2020-07-04,0.0
Greece,2020-07-05,0.0
Greece,2020-07-06,0.0
Greece,2020-07-07,0.096
Greece,2020-07-08,0.0
Greece,2020-07-09,0.0
Greece,2020-07-10,0.0
Greece,2020-07-11,0.0
Greece,2020-07-12,0.0
Greece,2020-07-13,0.0
Greece,2020-07-14,0.0
Greece,2020-07-15,0.0
Greece,2020-07-16,0.0
Greece,2020-07-17,0.096
Greece,2020-07-18,0.0
Greece,2020-07-19,0.0
Greece,2020-07-20,0.096
Hungary,2020-03-15,0.1
Hungary,2020-03-16,0.0
Hungary,2020-03-17,0.0
Hungary,2020-03-18,0.0
Hungary,2020-03-19,0.0
Hungary,2020-03-20,0.201
Hungary,2020-03-21,0.1
Hungary,2020-03-22,0.201
Hungary,2020-03-23,0.1
Hungary,2020-03-24,0.201
Hungary,2020-03-25,0.1
Hungary,2020-03-26,0.0
Hungary,2020-03-27,0.0
Hungary,2020-03-28,0.1
Hungary,2020-03-29,0.201
Hungary,2020-03-30,0.201
Hungary,2020-03-31,0.1
Hungary,2020-04-01,0.401
Hungary,2020-04-02,0.1
Hungary,2020-04-03,0.502
Hungary,2020-04-04,0.602
Hungary,2020-04-05,0.201
Hungary,2020-04-06,0.401
Hungary,2020-04-07,0.903
Hungary,2020-04-08,1.104
Hungary,2020-04-09,0.803
Hungary,2020-04-10,1.104
Hungary,2020-04-11,0.803
Hungary,2020-04-12,1.405
Hungary,2020-04-13,1.003
Hungary,2020-04-14,1.304
Hungary,2020-04-15,1.204
Hungary,2020-04-16,0.803
Hungary,2020-04-17,1.405
Hungary,2020-04-18,1.605
Hungary,2020-04-19,1.706
Hungary,2020-04-20,1.003
Hungary,2020-04-21,1.405
Hungary,2020-04-22,1.204
Hungary,2020-04-23,1.405
Hungary,2020-04-24,2.308
Hungary,2020-04-25,0.0
Hungary,2020-04-26,1.003
Hungary,2020-04-27,0.803
Hungary,2020-04-28,1.104
Hungary,2020-04-29,0.903
Hungary,2020-04-30,1.204
Hungary,2020-05-01,1.104
Hungary,2020-05-02,1.204
Hungary,2020-05-03,0.502
Hungary,2020-05-04,1.104
Hungary,2020-05-05,1.204
Hungary,2020-05-06,1.003
Hungary,2020-05-07,1.003
Hungary,2020-05-08,0.903
Hungary,2020-05-09,1.304
Hungary,2020-05-10,0.803
Hungary,2020-05-11,0.803
Hungary,2020-05-12,0.401
Hungary,2020-05-13,0.502
Hungary,2020-05-14,0.602
Hungary,2020-05-15,0.602
Hungary,2020-05-16,0.602
Hungary,2020-05-17,0.301
Hungary,2020-05-18,1.104
Hungary,2020-05-19,0.502
Hungary,2020-05-20,0.301
Hungary,2020-05-21,0.301
Hungary,2020-05-22,0.301
Hungary,2020-05-23,0.602
Hungary,2020-05-24,0.401
Hungary,2020-05-25,0.502
Hungary,2020-05-26,0.803
Hungary,2020-05-27,0.602
Hungary,2020-05-28,0.401
Hungary,2020-05-29,0.803
Hungary,2020-05-30,0.702
Hungary,2020-05-31,0.201
Hungary,2020-06-01,0.1
Hungary,2020-06-02,0.502
Hungary,2020-06-03,0.201
Hungary,2020-06-04,0.502
Hungary,2020-06-05,0.301
Hungary,2020-06-06,0.301
Hungary,2020-06-07,0.1
Hungary,2020-06-08,0.201
Hungary,2020-06-09,0.201
Hungary,2020-06-10,0.1
Hungary,2020-06-11,0.201
Hungary,2020-06-12,0.201
Hungary,2020-06-13,0.401
Hungary,2020-06-14,0.301
Hungary,2020-06-15,0.1
Hungary,2020-06-16,0.201
Hungary,2020-06-17,0.201
Hungary,2020-06-18,0.1
Hungary,2020-06-19,0.0
Hungary,2020-06-20,0.201
Hungary,2020-06-21,0.0
Hungary,2020-06-22,0.201
Hungary,2020-06-23,0.1
Hungary,2020-06-24,0.301
Hungary,2020-06-25,0.1
Hungary,2020-06-26,0.1
Hungary,2020-06-27,0.0
Hungary,2020-06-28,0.301
Hungary,2020-06-29,0.401
Hungary,2020-06-30,0.0
Hungary,2020-07-01,0.1
Hungary,2020-07-02,0.1
Hungary,2020-07-03,0.1
Hungary,2020-07-04,0.1
Hungary,2020-07-05,0.0
Hungary,2020-07-06,0.0
Hungary,2020-07-07,0.0
Hungary,2020-07-08,0.0
Hungary,2020-07-09,0.201
Hungary,2020-07-10,0.201
Hungary,2020-07-11,0.201
Hungary,2020-07-12,0.0
Hungary,2020-07-13,0.0
Hungary,2020-07-14,0.0
Hungary,2020-07-15,0.0
Hungary,2020-07-16,0.0
Hungary,2020-07-17,0.0
Hungary,2020-07-18,0.1
Hungary,2020-07-19,0.0
Hungary,2020-07-20,0.0
Ireland,2020-03-11,0.199
Ireland,2020-03-12,0.0
Ireland,2020-03-13,0.0
Ireland,2020-03-14,0.199
Ireland,2020-03-15,0.0
Ireland,2020-03-16,0.0
Ireland,2020-03-17,0.0
Ireland,2020-03-18,0.0
Ireland,2020-03-19,0.199
Ireland,2020-03-20,0.0
Ireland,2020-03-21,0.0
Ireland,2020-03-22,0.199
Ireland,2020-03-23,0.398
Ireland,2020-03-24,0.199
Ireland,2020-03-25,0.398
Ireland,2020-03-26,1.991
Ireland,2020-03-27,0.597
Ireland,2020-03-28,2.787
Ireland,2020-03-29,1.991
Ireland,2020-03-30,1.593
Ireland,2020-03-31,3.384
Ireland,2020-04-01,2.787
Ireland,2020-04-02,2.588
Ireland,2020-04-03,4.38
Ireland,2020-04-04,3.384
Ireland,2020-04-05,4.181
Ireland,2020-04-06,3.185
Ireland,2020-04-07,7.167
Ireland,2020-04-08,4.977
Ireland,2020-04-09,5.574
Ireland,2020-04-10,4.778
Ireland,2020-04-11,6.57
Ireland,2020-04-12,2.787
Ireland,2020-04-13,6.171
Ireland,2020-04-14,8.162
Ireland,2020-04-15,7.565
Ireland,2020-04-16,8.361
Ireland,2020-04-17,8.76
Ireland,2020-04-18,8.162
Ireland,2020-04-19,7.764
Ireland,2020-04-20,15.329
Ireland,2020-04-21,8.56
Ireland,2020-04-22,7.764
Ireland,2020-04-23,4.977
Ireland,2020-04-24,43.798
Ireland,2020-04-25,9.755
Ireland,2020-04-26,4.778
Ireland,2020-04-27,2.986
Ireland,2020-04-28,11.348
Ireland,2020-04-29,6.171
Ireland,2020-04-30,8.361
Ireland,2020-05-01,6.57
Ireland,2020-05-02,4.181
Ireland,2020-05-03,3.384
Ireland,2020-05-04,3.185
Ireland,2020-05-05,3.982
Ireland,2020-05-06,7.167
Ireland,2020-05-07,5.574
Ireland,2020-05-08,5.176
Ireland,2020-05-09,3.384
Ireland,2020-05-10,2.389
Ireland,2020-05-11,1.792
Ireland,2020-05-12,4.181
Ireland,2020-05-13,1.792
Ireland,2020-05-14,1.792
Ireland,2020-05-15,2.389
Ireland,2020-05-16,2.986
Ireland,2020-05-17,1.991
Ireland,2020-05-18,0.796
Ireland,2020-05-19,2.787
Ireland,2020-05-20,1.991
Ireland,2020-05-21,2.389
Ireland,2020-05-22,1.792
Ireland,2020-05-23,2.389
Ireland,2020-05-24,0.796
Ireland,2020-05-26,1.792
Ireland,2020-05-27,3.185
Ireland,2020-05-28,1.593
Ireland,2020-05-29,1.194
Ireland,2020-05-30,1.194
Ireland,2020-05-31,0.199
Ireland,2020-06-02,1.593
Ireland,2020-06-03,0.199
Ireland,2020-06-04,0.995
Ireland,2020-06-05,1.194
Ireland,2020-06-06,1.593
Ireland,2020-06-07,0.199
Ireland,2020-06-08,0.796
Ireland,2020-06-09,1.593
Ireland,2020-06-10,0.796
Ireland,2020-06-11,1.593
Ireland,2020-06-12,0.398
Ireland,2020-06-13,0.0
Ireland,2020-06-14,0.199
Ireland,2020-06-15,0.0
Ireland,2020-06-16,0.597
Ireland,2020-06-17,0.199
Ireland,2020-06-18,0.796
Ireland,2020-06-19,0.0
Ireland,2020-06-20,0.199
Ireland,2020-06-21,0.0
Ireland,2020-06-22,0.398
Ireland,2020-06-23,0.597
Ireland,2020-06-24,1.194
Ireland,2020-06-25,0.199
Ireland,2020-06-26,0.597
Ireland,2020-06-27,0.796
