location,date,new_deaths
Denmark,2020-06-30,0.0
Denmark,2020-07-01,1.0
Denmark,2020-07-02,0.0
Denmark,2020-07-03,0.0
Denmark,2020-07-04,0.0
Denmark,2020-07-05,0.0
Denmark,2020-07-06,1.0
Denmark,2020-07-07,2.0
Denmark,2020-07-08,0.0
Denmark,2020-07-09,0.0
Denmark,2020-07-10,0.0
Denmark,2020-07-11,0.0
Denmark,2020-07-12,0.0
Denmark,2020-07-13,1.0
Denmark,2020-07-14,0.0
Denmark,2020-07-15,0.0
Denmark,2020-07-16,0.0
Denmark,2020-07-17,1.0
Denmark,2020-07-18,0.0
Denmark,2020-07-19,0.0
Denmark,2020-07-20,0.0
Estonia,2020-03-25,1.0
Estonia,2020-03-26,0.0
Estonia,2020-03-27,0.0
Estonia,2020-03-28,0.0
Estonia,2020-03-29,2.0
Estonia,2020-03-30,0.0
Estonia,2020-03-31,1.0
Estonia,2020-04-01,1.0
Estonia,2020-04-02,6.0
Estonia,2020-04-03,1.0
Estonia,2020-04-04,1.0
Estonia,2020-04-05,2.0
Estonia,2020-04-06,4.0
Estonia,2020-04-07,2.0
Estonia,2020-04-08,3.0
Estonia,2020-04-09,0.0
Estonia,2020-04-10,0.0
Estonia,2020-04-11,0.0
Estonia,2020-04-12,1.0
Estonia,2020-04-13,3.0
Estonia,2020-04-14,3.0
Estonia,2020-04-15,4.0
Estonia,2020-04-16,1.0
Estonia,2020-04-17,2.0
Estonia,2020-04-18,0.0
Estonia,2020-04-19,2.0
Estonia,2020-04-20,0.0
Estonia,2020-04-21,3.0
Estonia,2020-04-22,1.0
Estonia,2020-04-23,1.0
Estonia,2020-04-24,1.0
Estonia,2020-04-25,0.0
Estonia,2020-04-26,3.0
Estonia,2020-04-27,1.0
Estonia,2020-04-28,0.0
Estonia,2020-04-29,0.0
Estonia,2020-04-30,2.0
Estonia,2020-05-01,0.0
Estonia,2020-05-02,1.0
Estonia,2020-05-03,2.0
Estonia,2020-05-04,0.0
Estonia,2020-05-05,0.0
Estonia,2020-05-06,0.0
Estonia,2020-05-07,1.0
Estonia,2020-05-08,0.0
Estonia,2020-05-09,4.0
Estonia,2020-05-10,0.0
Estonia,2020-05-11,1.0
Estonia,2020-05-12,0.0
Estonia,2020-05-13,0.0
Estonia,2020-05-14,1.0
Estonia,2020-05-15,1.0
Estonia,2020-05-16,0.0
Estonia,2020-05-17,0.0
Estonia,2020-05-18,1.0
Estonia,2020-05-19,0.0
Estonia,2020-05-20,0.0
Estonia,2020-05-21,0.0
Estonia,2020-05-22,0.0
Estonia,2020-05-23,0.0
Estonia,2020-05-24,0.0
Estonia,2020-05-25,1.0
Estonia,2020-05-26,0.0
Estonia,2020-05-27,1.0
Estonia,2020-05-28,0.0
Estonia,2020-05-29,1.0
Estonia,2020-05-30,0.0
Estonia,2020-05-31,1.0
Estonia,2020-06-01,0.0
Estonia,2020-06-02,0.0
Estonia,2020-06-03,1.0
Estonia,2020-06-04,0.0
Estonia,2020-06-05,0.0
Estonia,2020-06-06,0.0
Estonia,2020-06-07,0.0
Estonia,2020-06-08,0.0
Estonia,2020-06-09,0.0
Estonia,2020-06-10,0.0
Estonia,2020-06-11,0.0
Estonia,2020-06-12,0.0
Estonia,2020-06-13,0.0
Estonia,2020-06-14,0.0
Estonia,2020-06-15,0.0
Estonia,2020-06-16,0.0
Estonia,2020-06-17,0.0
Estonia,2020-06-18,0.0
Estonia,2020-06-19,0.0
Estonia,2020-06-20,0.0
Estonia,2020-06-21,0.0
Estonia,2020-06-22,0.0
Estonia,2020-06-23,0.0
Estonia,2020-06-24,0.0
Estonia,2020-06-25,0.0
Estonia,2020-06-26,0.0
Estonia,2020-06-27,0.0
Estonia,2020-06-28,0.0
Estonia,2020-06-29,0.0
Estonia,2020-06-30,0.0
Estonia,2020-07-01,0.0
Estonia,2020-07-02,0.0
Estonia,2020-07-03,0.0
Estonia,2020-07-04,0.0
Estonia,2020-07-05,0.0
Estonia,2020-07-06,0.0
Estonia,2020-07-07,0.0
Estonia,2020-07-08,0.0
Estonia,2020-07-09,0.0
Estonia,2020-07-10,0.0
Estonia,2020-07-11,0.0
Estonia,2020-07-12,0.0
Estonia,2020-07-13,0.0
Estonia,2020-07-14,0.0
Estonia,2020-07-15,0.0
Estonia,2020-07-16,0.0
Estonia,2020-07-17,0.0
Estonia,2020-07-18,0.0
Estonia,2020-07-19,0.0
Estonia,2020-07-20,0.0
Finland,2020-03-07,1.0
Finland,2020-03-08,0.0
Finland,2020-03-09,0.0
Finland,2020-03-10,0.0
Finland,2020-03-11,0.0
Finland,2020-03-12,0.0
Finland,2020-03-13,0.0
Finland,2020-03-14,1.0
Finland,2020-03-15,1.0
Finland,2020-03-16,0.0
Finland,2020-03-17,1.0
Finland,2020-03-18,2.0
Finland,2020-03-19,0.0
Finland,2020-03-20,1.0
Finland,2020-03-21,1.0
Finland,2020-03-22,2.0
Finland,2020-03-23,1.0
Finland,2020-03-24,4.0
Finland,2020-03-25,1.0
Finland,2020-03-26,5.0
Finland,2020-03-27,4.0
Finland,2020-03-28,2.0
Finland,2020-03-29,4.0
Finland,2020-03-30,10.0
Finland,2020-03-31,10.0
Finland,2020-04-01,7.0
Finland,2020-04-02,4.0
Finland,2020-04-03,6.0
Finland,2020-04-04,5.0
Finland,2020-04-05,7.0
Finland,2020-04-06,4.0
Finland,2020-04-07,10.0
Finland,2020-04-08,17.0
Finland,2020-04-09,8.0
Finland,2020-04-10,11.0
Finland,2020-04-11,3.0
Finland,2020-04-12,3.0
Finland,2020-04-13,11.0
Finland,2020-04-14,12.0
Finland,2020-04-15,10.0
Finland,2020-04-16,14.0
Finland,2020-04-17,12.0
Finland,2020-04-18,10.0
Finland,2020-04-19,0.0
Finland,2020-04-20,6.0
Finland,2020-04-21,17.0
Finland,2020-04-22,4.0
Finland,2020-04-23,6.0
Finland,2020-04-24,0.0
Finland,2020-04-25,3.0
Finland,2020-04-26,6.0
Finland,2020-04-27,5.0
Finland,2020-04-28,1.0
Finland,2020-04-29,2.0
Finland,2020-04-30,1.0
Finland,2020-05-01,4.0
Finland,2020-05-02,2.0
Finland,2020-05-03,3.0
Finland,2020-05-04,3.0
Finland,2020-05-05,7.0
Finland,2020-05-06,4.0
Finland,2020-05-07,2.0
Finland,2020-05-08,7.0
Finland,2020-05-09,1.0
Finland,2020-05-10,2.0
Finland,2020-05-11,0.0
Finland,2020-05-12,1.0
Finland,2020-05-13,2.0
Finland,2020-05-14,2.0
Finland,2020-05-15,0.0
Finland,2020-05-16,1.0
Finland,2020-05-17,2.0
Finland,2020-05-18,0.0
Finland,2020-05-19,2.0
Finland,2020-05-20,0.0
Finland,2020-05-21,1.0
Finland,2020-05-22,0.0
Finland,2020-05-23,1.0
Finland,2020-05-24,0.0
Finland,2020-05-25,0.0
Finland,2020-05-26,1.0
Finland,2020-05-27,0.0
Finland,2020-05-28,0.0
Finland,2020-05-29,0.0
Finland,2020-05-30,1.0
Finland,2020-05-31,0.0
Finland,2020-06-01,0.0
Finland,2020-06-02,0.0
Finland,2020-06-03,0.0
Finland,2020-06-04,0.0
Finland,2020-06-05,0.0
Finland,2020-06-06,0.0
Finland,2020-06-07,0.0
Finland,2020-06-08,0.0
Finland,2020-06-09,0.0
Finland,2020-06-10,0.0
Finland,2020-06-11,0.0
Finland,2020-06-12,0.0
Finland,2020-06-13,0.0
Finland,2020-06-14,0.0
Finland,2020-06-15,0.0
Finland,2020-06-16,0.0
Finland,2020-06-17,0.0
Finland,2020-06-18,0.0
Finland,2020-06-19,0.0
Finland,2020-06-20,0.0
Finland,2020-06-21,1.0
Finland,2020-06-22,1.0
Finland,2020-06-23,0.0
Finland,2020-06-24,0.0
Finland,2020-06-25,1.0
Finland,2020-06-26,0.0
Finland,2020-06-27,0.0
Finland,2020-06-28,0.0
Finland,2020-06-29,0.0
Finland,2020-06-30,1.0
Finland,2020-07-01,0.0
Finland,2020-07-02,0.0
Finland,2020-07-03,0.0
Finland,2020-07-04,0.0
Finland,2020-07-05,0.0
Finland,2020-07-06,0.0
Finland,2020-07-07,0.0
Finland,2020-07-08,0.0
Finland,2020-07-09,0.0
Finland,2020-07-10,0.0
Finland,2020-07-11,0.0
Finland,2020-07-12,0.0
Finland,2020-07-13,0.0
Finland,2020-07-14,0.0
Finland,2020-07-15,0.0
Finland,2020-07-16,0.0
Finland,2020-07-17,0.0
Finland,2020-07-18,0.0
Finland,2020-07-19,0.0
Finland,2020-07-20,0.0
France,2020-02-15,1.0
France,2020-02-16,0.0
France,2020-02-17,0.0
France,2020-02-18,0.0
France,2020-02-19,0.0
France,2020-02-20,0.0
France,2020-02-21,0.0
France,2020-02-22,0.0
France,2020-02-23,0.0
France,2020-02-24,0.0
France,2020-02-25,0.0
France,2020-02-26,1.0
France,2020-02-27,0.0
France,2020-02-28,0.0
France,2020-02-29,0.0
France,2020-03-01,0.0
France,2020-03-02,1.0
France,2020-03-03,1.0
France,2020-03-04,0.0
France,2020-03-05,3.0
France,2020-03-06,2.0
France,2020-03-07,7.0
France,2020-03-08,3.0
France,2020-03-09,6.0
France,2020-03-10,8.0
France,2020-03-11,15.0
France,2020-03-12,0.0
France,2020-03-13,31.0
France,2020-03-14,12.0
France,2020-03-15,0.0
France,2020-03-16,58.0
France,2020-03-17,0.0
France,2020-03-18,0.0
France,2020-03-19,95.0
France,2020-03-20,207.0
France,2020-03-21,112.0
France,2020-03-22,113.0
France,2020-03-23,186.0
France,2020-03-24,240.0
France,2020-03-25,231.0
France,2020-03-26,364.0
France,2020-03-27,299.0
France,2020-03-28,318.0
France,2020-03-29,294.0
France,2020-03-30,417.0
France,2020-03-31,501.0
France,2020-04-01,1253.0
France,2020-04-02,609.0
France,2020-04-03,1122.0
France,2020-04-04,1052.0
France,2020-04-05,519.0
France,2020-04-06,833.0
France,2020-04-07,1416.0
France,2020-04-08,544.0
France,2020-04-09,1340.0
France,2020-04-10,985.0
France,2020-04-11,636.0
France,2020-04-12,561.0
France,2020-04-13,573.0
France,2020-04-14,743.0
France,2020-04-15,1438.0
France,2020-04-16,753.0
France,2020-04-17,761.0
France,2020-04-18,641.0
France,2020-04-19,389.0
France,2020-04-20,547.0
France,2020-04-21,528.0
France,2020-04-22,544.0
France,2020-04-23,516.0
France,2020-04-24,389.0
France,2020-04-25,369.0
France,2020-04-26,243.0
France,2020-04-27,437.0
France,2020-04-28,367.0
France,2020-04-29,426.0
France,2020-04-30,289.0
France,2020-05-01,217.0
France,2020-05-02,197.0
France,2020-05-03,135.0
France,2020-05-04,306.0
France,2020-05-05,333.0
France,2020-05-06,275.0
France,2020-05-07,179.0
France,2020-05-08,242.0
France,2020-05-09,80.0
France,2020-05-10,70.0
France,2020-05-11,263.0
France,2020-05-12,348.0
France,2020-05-13,85.0
France,2020-05-14,351.0
France,2020-05-15,102.0
France,2020-05-16,98.0
France,2020-05-17,483.0
France,2020-05-18,129.0
France,2020-05-20,111.0
France,2020-05-21,82.0
France,2020-05-22,148.0
France,2020-05-23,86.0
France,2020-05-25,89.0
France,2020-05-26,137.0
France,2020-05-27,1.0
France,2020-05-28,67.0
France,2020-05-29,51.0
France,2020-05-30,57.0
France,2020-05-31,31.0
France,2020-06-01,32.0
France,2020-06-02,106.0
France,2020-06-03,81.0
France,2020-06-04,45.0
France,2020-06-05,45.0
France,2020-06-06,31.0
France,2020-06-07,13.0
France,2020-06-08,55.0
France,2020-06-09,88.0
France,2020-06-10,21.0
France,2020-06-11,27.0
France,2020-06-12,28.0
France,2020-06-13,24.0
France,2020-06-14,10.0
France,2020-06-15,28.0
France,2020-06-16,114.0
France,2020-06-17,25.0
France,2020-06-18,28.0
France,2020-06-19,14.0
France,2020-06-20,18.0
France,2020-06-21,6.0
France,2020-06-22,24.0
France,2020-06-23,54.0
France,2020-06-24,13.0
France,2020-06-25,19.0
France,2020-06-26,26.0
France,2020-06-27,1.0
France,2020-06-28,0.0
France,2020-06-29,35.0
France,2020-06-30,30.0
France,2020-07-01,19.0
France,2020-07-02,13.0
France,2020-07-03,18.0
France,2020-07-04,0.0
France,2020-07-06,30.0
France,2020-07-07,11.0
France,2020-07-08,31.0
France,2020-07-09,16.0
France,2020-07-10,26.0
France,2020-07-11,3.0
France,2020-07-12,0.0
France,2020-07-13,23.0
France,2020-07-14,2.0
France,2020-07-15,88.0
France,2020-07-16,17.0
France,2020-07-17,13.0
France,2020-07-18,3.0
France,2020-07-19,0.0
France,2020-07-20,24.0
Germany,2020-03-09,2.0
Germany,2020-03-10,0.0
Germany,2020-03-11,1.0
Germany,2020-03-12,2.0
Germany,2020-03-13,0.0
Germany,2020-03-14,3.0
Germany,2020-03-15,4.0
Germany,2020-03-16,1.0
Germany,2020-03-18,0.0
Germany,2020-03-19,8.0
Germany,2020-03-20,11.0
Germany,2020-03-21,16.0
Germany,2020-03-22,8.0
Germany,2020-03-23,31.0
Germany,2020-03-24,28.0
Germany,2020-03-25,35.0
Germany,2020-03-26,49.0
Germany,2020-03-27,55.0
Germany,2020-03-28,72.0
Germany,2020-03-29,64.0
Germany,2020-03-30,66.0
Germany,2020-03-31,128.0
Germany,2020-04-01,149.0
Germany,2020-04-02,140.0
Germany,2020-04-03,145.0
Germany,2020-04-04,141.0
Germany,2020-04-05,184.0
Germany,2020-04-06,92.0
Germany,2020-04-07,173.0
Germany,2020-04-08,254.0
Germany,2020-04-09,246.0
Germany,2020-04-10,266.0
Germany,2020-04-11,171.0
Germany,2020-04-12,129.0
Germany,2020-04-13,126.0
Germany,2020-04-14,170.0
Germany,2020-04-15,285.0
Germany,2020-04-16,315.0
Germany,2020-04-17,299.0
Germany,2020-04-18,242.0
Germany,2020-04-19,184.0
Germany,2020-04-20,110.0
Germany,2020-04-21,194.0
Germany,2020-04-22,281.0
Germany,2020-04-23,215.0
Germany,2020-04-24,227.0
Germany,2020-04-25,179.0
Germany,2020-04-26,140.0
Germany,2020-04-27,110.0
Germany,2020-04-28,163.0
Germany,2020-04-29,202.0
Germany,2020-04-30,173.0
Germany,2020-05-01,193.0
Germany,2020-05-02,94.0
Germany,2020-05-03,74.0
Germany,2020-05-04,43.0
Germany,2020-05-05,139.0
Germany,2020-05-06,165.0
Germany,2020-05-07,123.0
Germany,2020-05-08,147.0
Germany,2020-05-09,103.0
Germany,2020-05-10,26.0
Germany,2020-05-11,22.0
Germany,2020-05-12,116.0
Germany,2020-05-13,101.0
Germany,2020-05-14,89.0
Germany,2020-05-15,101.0
Germany,2020-05-16,57.0
Germany,2020-05-17,33.0
Germany,2020-05-18,21.0
Germany,2020-05-19,72.0
Germany,2020-05-20,83.0
Germany,2020-05-21,57.0
Germany,2020-05-22,27.0
Germany,2020-05-23,42.0
Germany,2020-05-24,31.0
Germany,2020-05-25,10.0
Germany,2020-05-26,45.0
Germany,2020-05-27,47.0
Germany,2020-05-28,62.0
Germany,2020-05-29,39.0
Germany,2020-05-30,39.0
Germany,2020-05-31,11.0
Germany,2020-06-01,11.0
Germany,2020-06-02,11.0
Germany,2020-06-03,29.0
Germany,2020-06-04,30.0
Germany,2020-06-05,32.0
Germany,2020-06-06,33.0
Germany,2020-06-07,22.0
Germany,2020-06-08,6.0
Germany,2020-06-09,37.0
Germany,2020-06-10,18.0
Germany,2020-06-11,26.0
Germany,2020-06-12,8.0
Germany,2020-06-13,18.0
Germany,2020-06-14,6.0
Germany,2020-06-15,4.0
Germany,2020-06-16,9.0
Germany,2020-06-17,30.0
Germany,2020-06-18,26.0
Germany,2020-06-19,16.0
Germany,2020-06-20,11.0
Germany,2020-06-22,3.0
Germany,2020-06-23,10.0
Germany,2020-06-24,19.0
Germany,2020-06-25,13.0
Germany,2020-06-26,21.0
Germany,2020-06-27,6.0
Germany,2020-06-28,3.0
Germany,2020-06-29,4.0
Germany,2020-06-30,12.0
Germany,2020-07-01,12.0
Germany,2020-07-02,9.0
Germany,2020-07-03,9.0
Germany,2020-07-04,7.0
Germany,2020-07-05,2.0
Germany,2020-07-06,4.0
Germany,2020-07-07,8.0
Germany,2020-07-08,12.0
Germany,2020-07-09,12.0
Germany,2020-07-10,6.0
Germany,2020-07-11,6.0
Germany,2020-07-12,3.0
Germany,2020-07-13,1.0
Germany,2020-07-14,4.0
Germany,2020-07-15,3.0
Germany,2020-07-16,7.0
Germany,2020-07-17,4.0
Germany,2020-07-18,1.0
Germany,2020-07-19,1.0
Germany,2020-07-20,2.0
Greece,2020-03-11,1.0
Greece,2020-03-12,0.0
Greece,2020-03-13,0.0
Greece,2020-03-14,2.0
Greece,2020-03-15,1.0
Greece,2020-03-16,0.0
Greece,2020-03-17,1.0
Greece,2020-03-18,0.0
Greece,2020-03-19,1.0
Greece,2020-03-20,2.0
Greece,2020-03-21,5.0
Greece,2020-03-22,2.0
Greece,2020-03-23,2.0
Greece,2020-03-24,3.0
Greece,2020-03-25,2.0
Greece,2020-03-26,0.0
Greece,2020-03-27,0.0
Greece,2020-03-28,0.0
Greece,2020-03-29,16.0
Greece,2020-03-30,0.0
Greece,2020-03-31,0.0
Greece,2020-04-01,0.0
Greece,2020-04-02,0.0
Greece,2020-04-03,21.0
Greece,2020-04-04,9.0
Greece,2020-04-05,5.0
Greece,2020-04-06,6.0
Greece,2020-04-07,2.0
Greece,2020-04-08,2.0
Greece,2020-04-09,3.0
Greece,2020-04-10,4.0
Greece,2020-04-11,3.0
Greece,2020-04-12,0.0
Greece,2020-04-13,6.0
Greece,2020-04-14,2.0
Greece,2020-04-15,1.0
Greece,2020-04-16,3.0
Greece,2020-04-17,3.0
Greece,2020-04-18,2.0
Greece,2020-04-19,6.0
Greece,2020-04-20,0.0
Greece,2020-04-21,5.0
Greece,2020-04-22,0.0
Greece,2020-04-23,4.0
Greece,2020-04-24,5.0
Greece,2020-04-25,0.0
Greece,2020-04-26,4.0
Greece,2020-04-27,2.0
Greece,2020-04-28,2.0
Greece,2020-04-29,1.0
Greece,2020-04-30,1.0
Greece,2020-05-01,0.0
Greece,2020-05-02,3.0
Greece,2020-05-03,1.0
Greece,2020-05-04,2.0
Greece,2020-05-05,0.0
Greece,2020-05-06,1.0
Greece,2020-05-07,1.0
Greece,2020-05-08,2.0
Greece,2020-05-09,1.0
Greece,2020-05-10,0.0
Greece,2020-05-11,0.0
Greece,2020-05-12,1.0
Greece,2020-05-13,3.0
Greece,2020-05-14,1.0
Greece,2020-05-15,4.0
Greece,2020-05-16,2.0
Greece,2020-05-17,1.0
Greece,2020-05-18,2.0
Greece,2020-05-19,0.0
Greece,2020-05-20,1.0
Greece,2020-05-21,2.0
Greece,2020-05-22,1.0
Greece,2020-05-23,2.0
Greece,2020-05-24,0.0
Greece,2020-05-25,1.0
Greece,2020-05-26,1.0
Greece,2020-05-27,0.0
Greece,2020-05-28,2.0
Greece,2020-05-29,0.0
Greece,2020-05-30,0.0
Greece,2020-05-31,0.0
Greece,2020-06-01,4.0
Greece,2020-06-02,0.0
Greece,2020-06-03,1.0
Greece,2020-06-04,0.0
Greece,2020-06-05,2.0
Greece,2020-06-06,0.0
Greece,2020-06-07,0.0
Greece,2020-06-08,0.0
Greece,2020-06-09,1.0
Greece,2020-06-10,0.0
Greece,2020-06-11,0.0
Greece,2020-06-12,0.0
Greece,2020-06-13,0.0
Greece,2020-06-14,0.0
Greece,2020-06-15,1.0
Greece,2020-06-16,1.0
Greece,2020-06-17,2.0
Greece,2020-06-18,1.0
Greece,2020-06-19,1.0
Greece,2020-06-20,1.0
Greece,2020-06-21,0.0
Greece,2020-06-22,0.0
Greece,2020-06-23,0.0
Greece,2020-06-24,0.0
Greece,2020-06-25,1.0
Greece,2020-06-26,0.0
Greece,2020-06-27,0.0
Greece,2020-06-28,0.0
Greece,2020-06-29,0.0
Greece,2020-06-30,1.0
Greece,2020-07-01,0.0
Greece,2020-07-02,0.0
Greece,2020-07-03,0.0
Greece,2020-07-04,0.0
Greece,2020-07-05,0.0
Greece,2020-07-06,0.0
Greece,2020-07-07,1.0
Greece,2020-07-08,0.0
Greece,2020-07-09,0.0
Greece,2020-07-10,0.0
Greece,2020-07-11,0.0
Greece,2020-07-12,0.0
Greece,2020-07-13,0.0
Greece,2020-07-14,0.0
Greece,2020-07-15,0.0
Greece,2020-07-16,0.0
Greece,2020-07-17,1.0
Greece,2020-07-18,0.0
Greece,2020-07-19,0.0
Greece,2020-07-20,1.0
Hungary,2020-03-15,1.0
Hungary,2020-03-16,0.0
Hungary,2020-03-17,0.0
Hungary,2020-03-18,0.0
Hungary,2020-03-19,0.0
Hungary,2020-03-20,2.0
Hungary,2020-03-21,1.0
Hungary,2020-03-22,2.0
Hungary,2020-03-23,1.0
Hungary,2020-03-24,2.0
Hungary,2020-03-25,1.0
Hungary,2020-03-26,0.0
Hungary,2020-03-27,0.0
Hungary,2020-03-28,1.0
Hungary,2020-03-29,2.0
Hungary,2020-03-30,2.0
Hungary,2020-03-31,1.0
Hungary,2020-04-01,4.0
Hungary,2020-04-02,1.0
Hungary,2020-04-03,5.0
Hungary,2020-04-04,6.0
Hungary,2020-04-05,2.0
Hungary,2020-04-06,4.0
Hungary,2020-04-07,9.0
Hungary,2020-04-08,11.0
Hungary,2020-04-09,8.0
Hungary,2020-04-10,11.0
Hungary,2020-04-11,8.0
Hungary,2020-04-12,14.0
Hungary,2020-04-13,10.0
Hungary,2020-04-14,13.0
Hungary,2020-04-15,12.0
Hungary,2020-04-16,8.0
Hungary,2020-04-17,14.0
Hungary,2020-04-18,16.0
Hungary,2020-04-19,17.0
Hungary,2020-04-20,10.0
Hungary,2020-04-21,14.0
Hungary,2020-04-22,12.0
Hungary,2020-04-23,14.0
Hungary,2020-04-24,23.0
Hungary,2020-04-25,0.0
Hungary,2020-04-26,10.0
Hungary,2020-04-27,8.0
Hungary,2020-04-28,11.0
Hungary,2020-04-29,9.0
Hungary,2020-04-30,12.0
Hungary,2020-05-01,11.0
Hungary,2020-05-02,12.0
Hungary,2020-05-03,5.0
Hungary,2020-05-04,11.0
Hungary,2020-05-05,12.0
Hungary,2020-05-06,10.0
Hungary,2020-05-07,10.0
Hungary,2020-05-08,9.0
Hungary,2020-05-09,13.0
Hungary,2020-05-10,8.0
Hungary,2020-05-11,8.0
Hungary,2020-05-12,4.0
Hungary,2020-05-13,5.0
Hungary,2020-05-14,6.0
Hungary,2020-05-15,6.0
Hungary,2020-05-16,6.0
Hungary,2020-05-17,3.0
Hungary,2020-05-18,11.0
Hungary,2020-05-19,5.0
Hungary,2020-05-20,3.0
Hungary,2020-05-21,3.0
Hungary,2020-05-22,3.0
Hungary,2020-05-23,6.0
Hungary,2020-05-24,4.0
Hungary,2020-05-25,5.0
Hungary,2020-05-26,8.0
Hungary,2020-05-27,6.0
Hungary,2020-05-28,4.0
Hungary,2020-05-29,8.0
Hungary,2020-05-30,7.0
Hungary,2020-05-31,2.0
Hungary,2020-06-01,1.0
Hungary,2020-06-02,5.0
Hungary,2020-06-03,2.0
Hungary,2020-06-04,5.0
Hungary,2020-06-05,3.0
Hungary,2020-06-06,3.0
Hungary,2020-06-07,1.0
Hungary,2020-06-08,2.0
Hungary,2020-06-09,2.0
Hungary,2020-06-10,1.0
Hungary,2020-06-11,2.0
Hungary,2020-06-12,2.0
Hungary,2020-06-13,4.0
Hungary,2020-06-14,3.0
Hungary,2020-06-15,1.0
Hungary,2020-06-16,2.0
Hungary,2020-06-17,2.0
Hungary,2020-06-18,1.0
Hungary,2020-06-19,0.0
Hungary,2020-06-20,2.0
Hungary,2020-06-21,0.0
Hungary,2020-06-22,2.0
Hungary,2020-06-23,1.0
Hungary,2020-06-24,3.0
Hungary,2020-06-25,1.0
Hungary,2020-06-26,1.0
Hungary,2020-06-27,0.0
Hungary,2020-06-28,3.0
Hungary,2020-06-29,4.0
Hungary,2020-06-30,0.0
Hungary,2020-07-01,1.0
Hungary,2020-07-02,1.0
Hungary,2020-07-03,1.0
Hungary,2020-07-04,1.0
Hungary,2020-07-05,0.0
Hungary,2020-07-06,0.0
Hungary,2020-07-07,0.0
Hungary,2020-07-08,0.0
Hungary,2020-07-09,2.0
Hungary,2020-07-10,2.0
Hungary,2020-07-11,2.0
Hungary,2020-07-12,0.0
Hungary,2020-07-13,0.0
Hungary,2020-07-14,0.0
Hungary,2020-07-15,0.0
Hungary,2020-07-16,0.0
Hungary,2020-07-17,0.0
Hungary,2020-07-18,1.0
Hungary,2020-07-19,0.0
Hungary,2020-07-20,0.0
Ireland,2020-03-11,1.0
Ireland,2020-03-12,0.0
Ireland,2020-03-13,0.0
Ireland,2020-03-14,1.0
Ireland,2020-03-15,0.0
Ireland,2020-03-16,0.0
Ireland,2020-03-17,0.0
Ireland,2020-03-18,0.0
Ireland,2020-03-19,1.0
Ireland,2020-03-20,0.0
Ireland,2020-03-21,0.0
Ireland,2020-03-22,1.0
Ireland,2020-03-23,2.0
Ireland,2020-03-24,1.0
Ireland,2020-03-25,2.0
Ireland,2020-03-26,10.0
Ireland,2020-03-27,3.0
Ireland,2020-03-28,14.0
Ireland,2020-03-29,10.0
Ireland,2020-03-30,8.0
Ireland,2020-03-31,17.0
Ireland,2020-04-01,14.0
Ireland,2020-04-02,13.0
Ireland,2020-04-03,22.0
Ireland,2020-04-04,17.0
Ireland,2020-04-05,21.0
Ireland,2020-04-06,16.0
Ireland,2020-04-07,36.0
Ireland,2020-04-08,25.0
Ireland,2020-04-09,28.0
Ireland,2020-04-10,24.0
Ireland,2020-04-11,33.0
Ireland,2020-04-12,14.0
Ireland,2020-04-13,31.0
Ireland,2020-04-14,41.0
Ireland,2020-04-15,38.0
Ireland,2020-04-16,42.0
Ireland,2020-04-17,44.0
Ireland,2020-04-18,41.0
Ireland,2020-04-19,39.0
Ireland,2020-04-20,77.0
Ireland,2020-04-21,43.0
Ireland,2020-04-22,39.0
Ireland,2020-04-23,25.0
Ireland,2020-04-24,220.0
Ireland,2020-04-25,49.0
Ireland,2020-04-26,24.0
Ireland,2020-04-27,15.0
Ireland,2020-04-28,57.0
Ireland,2020-04-29,31.0
Ireland,2020-04-30,42.0
Ireland,2020-05-01,33.0
Ireland,2020-05-02,21.0
Ireland,2020-05-03,17.0
Ireland,2020-05-04,16.0
Ireland,2020-05-05,20.0
Ireland,2020-05-06,36.0
Ireland,2020-05-07,28.0
Ireland,2020-05-08,26.0
Ireland,2020-05-09,17.0
Ireland,2020-05-10,12.0
Ireland,2020-05-11,9.0
Ireland,2020-05-12,21.0
Ireland,2020-05-13,9.0
Ireland,2020-05-14,9.0
Ireland,2020-05-15,12.0
Ireland,2020-05-16,15.0
Ireland,2020-05-17,10.0
Ireland,2020-05-18,4.0
Ireland,2020-05-19,14.0
Ireland,2020-05-20,10.0
Ireland,2020-05-21,12.0
Ireland,2020-05-22,9.0
Ireland,2020-05-23,12.0
Ireland,2020-05-24,4.0
Ireland,2020-05-26,9.0
Ireland,2020-05-27,16.0
Ireland,2020-05-28,8.0
Ireland,2020-05-29,6.0
Ireland,2020-05-30,6.0
Ireland,2020-05-31,1.0
Ireland,2020-06-02,8.0
Ireland,2020-06-03,1.0
Ireland,2020-06-04,5.0
Ireland,2020-06-05,6.0
Ireland,2020-06-06,8.0
Ireland,2020-06-07,1.0
Ireland,2020-06-08,4.0
Ireland,2020-06-09,8.0
Ireland,2020-06-10,4.0
Ireland,2020-06-11,8.0
Ireland,2020-06-12,2.0
Ireland,2020-06-13,0.0
Ireland,2020-06-14,1.0
Ireland,2020-06-15,0.0
Ireland,2020-06-16,3.0
Ireland,2020-06-17,1.0
Ireland,2020-06-18,4.0
Ireland,2020-06-19,0.0
Ireland,2020-06-20,1.0
Ireland,2020-06-21,0.0
Ireland,2020-06-22,2.0
Ireland,2020-06-23,3.0
Ireland,2020-06-24,6.0
Ireland,2020-06-25,1.0
Ireland,2020-06-26,3.0
